Jenis_Kelamin,Umur,SIM,Kode_Daerah,Sudah_Asuransi,Umur_Kendaraan,Kendaraan_Rusak,Premi,Kanal_Penjualan,Lama_Berlangganan,Tertarik,prediksi_tertarik
1.0,-0.16589577966220156,1,1.771430840638117,1,2,0,-1.8143157850063587,0.7242918655636256,1.032843711031095,0,0
2.0,-0.6201669143866355,1,0.6446318334224287,1,1,1,0.00960566197506475,0.7242918655636256,1.3196661976621862,0,0
2.0,1.1320217481218955,1,0.11879229672177415,0,2,1,1.3273153897755172,-1.6197398247959365,0.9850399632592467,0,0
1.0,0.22347947867302756,1,-1.1582465781226727,0,2,1,0.76461476488751,0.16618908214468223,1.295764323776262,0,0
1.0,-0.6201669143866355,1,0.11879229672177415,1,1,0,-0.01822845984426181,0.7242918655636256,1.6662433690080878,0,0
1.0,0.8724382425650761,1,-0.6324070414220181,0,2,1,0.7049799879183386,0.9289295528172381,0.2560328097385571,0,0
1.0,-1.0744380491110694,1,0.11879229672177415,1,1,0,1.1599003278253663,0.7242918655636256,-1.2139324342457842,0,0
1.0,0.6128547370082567,1,0.11879229672177415,0,2,1,1.1462226266856481,0.20339593437261178,-0.4610234068391703,0,0
1.0,0.6128547370082567,1,1.4709511053806001,0,2,1,-0.4746533468766585,-1.8987912165054082,-0.26980841575177633,0,0
1.0,-1.1393339255002743,1,1.095351436308704,1,1,0,0.13810766418271733,0.8731192744753438,-0.9629627584435796,0,0
2.0,2.300147523127583,1,0.11879229672177415,0,2,1,0.9927588198980097,0.16618908214468223,0.5548062333126101,0,0
2.0,-0.9446462963326598,1,1.095351436308704,0,1,1,1.1235860312994144,0.8731192744753438,-0.21005373103696573,0,0
2.0,-0.9446462963326598,1,-0.10656750472136352,1,1,0,-0.1062444666783485,0.7242918655636256,1.2479605760044135,0,0
2.0,-0.8797504199434549,1,-0.8577668428651557,0,1,0,-0.13421536550907223,0.7242918655636256,-1.285638055903557,0,0
2.0,0.41816710784064215,1,-1.4587263133801895,1,2,0,-1.8143157850063587,0.20339593437261178,-1.691969911964269,0,0
1.0,-0.8797504199434549,1,0.6446318334224287,1,1,0,0.5004983558795514,0.7242918655636256,1.0089418371451708,0,0
2.0,0.41816710784064215,1,-0.18168743853574273,0,2,1,0.42732265478205894,0.8173089961334494,1.11650026963183,1,0
1.0,-0.8797504199434549,1,-1.7592060486377064,0,1,1,-1.8143157850063587,0.7242918655636256,0.542855296369648,0,0
1.0,0.1585836022838227,1,-0.18168743853574273,0,2,1,-0.5407166433814975,0.20339593437261178,0.31578749445336773,1,0
1.0,1.2618135009003053,1,0.11879229672177415,0,2,1,0.9602742796911791,0.20339593437261178,-1.5127058578198374,0,0
2.0,0.22347947867302756,1,0.11879229672177415,0,2,1,1.4936362356344908,-1.6197398247959365,1.0925983957459058,0,0
2.0,-0.9446462963326598,1,-0.4070472399788804,1,1,0,0.2977264364832289,0.7242918655636256,0.8774815307725875,0,0
2.0,1.4565011300679198,1,-0.8577668428651557,1,2,0,0.25970242731481225,0.7242918655636256,-0.8673552628998825,0,0
1.0,2.235251646738378,1,0.11879229672177415,0,2,1,0.9573335739461396,0.16618908214468223,0.2560328097385571,1,0
2.0,0.22347947867302756,1,0.11879229672177415,1,2,0,-0.25033904818527986,-1.6197398247959365,1.4391755670918074,0,0
2.0,-0.03610402688379184,1,0.11879229672177415,1,2,0,-0.36359041362214667,-1.6197398247959365,1.6303905581792013,0,0
1.0,1.9107722647923537,1,0.11879229672177415,0,2,1,0.36440522953935517,0.16618908214468223,-0.22200466797992785,0,0
1.0,-0.8148545435542501,1,1.095351436308704,1,1,0,1.6883383113583794,0.7242918655636256,0.4113949899970647,0,0
1.0,-1.1393339255002743,1,0.4943919657936703,1,1,0,0.2852797284460853,0.7242918655636256,-1.58441147947761,0,0
1.0,-0.6850627907758404,1,0.7948717010511871,1,1,0,0.556576930552396,0.7242918655636256,1.1045493326888678,0,0
2.0,0.8724382425650761,1,-1.3836063795658102,1,2,0,0.9699170589946804,0.20339593437261178,-0.5924837132117537,0,0
2.0,2.1054598939599685,1,0.11879229672177415,0,2,1,0.20054636988553098,-1.1360507458328524,-1.7039208489072313,0,0
2.0,-0.9446462963326598,1,0.4943919657936703,1,1,0,-0.1705980505407227,0.7242918655636256,1.5825868104073528,0,0
2.0,1.5862928828463294,1,0.11879229672177415,0,3,1,1.8158144859805532,-1.6197398247959365,-0.24590654186585212,0,0
2.0,-1.0744380491110694,1,1.6963109068237379,0,1,1,-1.8143157850063587,0.7242918655636256,0.3038365575104056,0,0
2.0,-0.16589577966220156,1,-1.1582465781226727,0,2,0,1.051436157787401,0.20339593437261178,0.6862665396851936,0,0
2.0,0.8075423661758713,1,-0.10656750472136352,0,2,1,0.13509856993197933,0.8731192744753438,-0.8315024520709962,0,0
2.0,2.235251646738378,1,1.095351436308704,1,2,0,0.5655358247989114,-1.8801877903914435,-1.19003056035986,0,0
2.0,1.8458763884031488,1,0.11879229672177415,0,2,1,0.4671931536043375,0.20339593437261178,-0.8434533890139583,0,0
1.0,0.7426464897866664,1,0.19391223053615336,0,2,1,-1.8143157850063587,0.20339593437261178,-0.616385587097678,0,0
1.0,1.32670937728951,1,1.095351436308704,0,2,1,0.3531895146047862,0.20339593437261178,-0.6880912087554507,0,0
2.0,-0.6201669143866355,1,-0.6324070414220181,0,2,1,0.25717205260396436,-1.6197398247959365,1.5347830626355043,0,0
2.0,-1.0744380491110694,1,1.095351436308704,1,1,0,0.5524736202104805,0.7242918655636256,0.8057759091148148,0,0
1.0,-1.1393339255002743,1,-1.3084864457514311,0,1,1,0.7058006499867217,0.7242918655636256,-0.4610234068391703,0,0
2.0,-0.29568753244061124,1,0.7197517672368079,0,2,1,-0.4029138043988365,0.7614987177915551,0.32773843139632985,1,0
2.0,1.2618135009003053,1,-1.5338462471945689,0,2,1,0.4184321490412421,0.20339593437261178,0.23213093585263284,0,0
2.0,-0.3605834088298161,1,-0.4070472399788804,1,1,0,0.11184647799445838,0.7242918655636256,-0.5805327762687916,0,0
2.0,1.002229995343486,1,0.11879229672177415,0,2,1,-0.15849328503207208,0.20339593437261178,0.32773843139632985,0,0
1.0,1.1969176245111004,1,-1.5338462471945689,1,2,0,-0.12122154942633995,0.7242918655636256,0.4233459269400268,0,0
2.0,-0.4903751616082258,1,0.11879229672177415,0,1,1,0.4331356777664392,0.7801021439055199,0.06481781865116311,0,0
2.0,-0.1009999032729967,1,0.11879229672177415,1,2,1,1.2374528932875686,0.7242918655636256,1.2599115129473755,0,0
2.0,0.483062984229847,1,0.11879229672177415,0,2,1,1.4900800333381639,-1.6197398247959365,-1.5246567947627994,0,0
2.0,0.8724382425650761,1,0.11879229672177415,0,2,1,0.9608213877367677,0.20339593437261178,-0.6402874609836022,0,0
1.0,0.937334118954281,1,0.11879229672177415,0,2,1,0.5533626707845622,0.20339593437261178,-0.7239440195843371,0,0
1.0,2.4948351522951975,1,0.11879229672177415,1,2,0,1.754128053840424,0.16618908214468223,-1.297588992846519,0,0
1.0,2.3650433995167877,1,0.11879229672177415,1,2,0,1.5123746861959046,0.16618908214468223,-0.17420092020807937,0,0
1.0,0.5479588606190519,1,-1.7592060486377064,0,2,0,-1.8143157850063587,0.8173089961334494,-0.7597968304132234,0,0
1.0,0.41816710784064215,1,-1.4587263133801895,0,2,1,-1.8143157850063587,0.8173089961334494,1.2838133868332997,0,0
2.0,-0.8797504199434549,1,0.26903216435053257,1,1,0,-0.3960749538289774,0.7242918655636256,-1.5366077317057616,0,0
1.0,-1.0744380491110694,1,-1.8343259824520857,1,1,0,0.14022770785937366,0.7242918655636256,1.7140471167799363,0,0
2.0,-0.1009999032729967,1,-0.6324070414220181,0,2,1,-0.06746818394724736,-1.6197398247959365,-0.7836987042991477,0,0
2.0,-0.7499586671650452,1,1.771430840638117,1,1,0,0.743551105132344,0.7242918655636256,0.4950515485977996,0,0
1.0,0.41816710784064215,1,0.6446318334224287,1,2,0,-1.8143157850063587,0.20339593437261178,1.295764323776262,0,0
2.0,-0.23079165605140642,1,1.5460710391949795,0,2,1,0.4780669260104135,0.7987055700194847,1.3316171346051482,1,0
2.0,-1.1393339255002743,1,0.11879229672177415,0,1,1,1.2617308128105684,0.8731192744753438,0.32773843139632985,0,0
1.0,1.391605253678715,1,-1.3836063795658102,0,2,1,-1.8143157850063587,-1.6197398247959365,0.005063133936352494,1,0
1.0,0.483062984229847,1,1.4709511053806001,1,2,0,0.8702750061918332,-1.6197398247959365,0.8416287199437011,0,0
1.0,-0.6850627907758404,1,-1.0831266443082934,0,1,1,-0.40510223658119143,0.7242918655636256,0.5787081071985345,0,0
1.0,0.6777506133974616,1,-1.3836063795658102,0,3,1,0.9338079279858242,-1.6197398247959365,0.9013834046585117,0,0
1.0,0.7426464897866664,1,0.11879229672177415,0,2,1,0.3982575398601577,-1.6197398247959365,-0.2817593526947385,0,0
1.0,0.02879184950541301,1,0.19391223053615336,0,2,1,-1.8143157850063587,0.7987055700194847,0.10067062948004948,1,0
2.0,-1.0095421727218648,1,1.3958311715662208,1,1,0,-0.27584796081085433,-1.6197398247959365,-0.6044346501547159,0,0
2.0,-0.8797504199434549,1,1.095351436308704,1,1,0,-0.005097866750132327,0.7242918655636256,-1.19003056035986,0,0
1.0,-1.0095421727218648,1,-1.1582465781226727,0,1,1,0.012614756225802756,0.7242918655636256,-0.0905443616073445,0,0
2.0,0.8724382425650761,1,1.6211909730093585,0,3,1,-1.8143157850063587,-1.6197398247959365,-0.5805327762687916,0,0
2.0,0.22347947867302756,1,1.6211909730093585,0,2,1,-1.8143157850063587,-1.8243775120495491,-0.35346497435251123,0,0
2.0,-0.9446462963326598,1,0.04367236290739492,0,1,1,-0.43450929403158556,0.7242918655636256,0.2679837466815192,0,0
1.0,0.8075423661758713,1,0.11879229672177415,1,2,0,0.34457256288676374,0.20339593437261178,-0.5685818393258295,0,0
1.0,-0.6850627907758404,1,1.771430840638117,1,1,0,-0.18071954938411416,0.7056884394496608,0.6026099810844587,0,0
2.0,-0.8797504199434549,1,-0.4070472399788804,1,1,0,-0.13571991263444125,0.7242918655636256,1.4989302518066179,0,0
1.0,-0.6850627907758404,1,0.419272031979291,0,1,1,0.08531173778340505,0.7242918655636256,0.8894324677155496,0,0
2.0,-0.5552710379974307,1,0.11879229672177415,1,1,0,0.9265587463817736,0.7242918655636256,-1.3214908667324432,0,0
2.0,0.28837535506223244,1,-1.3836063795658102,1,2,0,0.29122952844186273,-1.6197398247959365,0.7340702874570421,0,0
1.0,0.937334118954281,1,0.11879229672177415,1,2,0,0.7749414292479972,0.20339593437261178,0.6623646657992693,0,0
1.0,-0.8797504199434549,1,-1.9094459162664648,0,1,1,-1.8143157850063587,0.7242918655636256,0.23213093585263284,0,0
2.0,1.2618135009003053,1,0.11879229672177415,0,2,1,1.5553910562803184,0.16618908214468223,1.1523530804607165,0,0
1.0,-0.9446462963326598,1,1.4709511053806001,1,1,0,-0.29602256999193866,0.7242918655636256,-0.2817593526947385,0,0
1.0,-0.6850627907758404,1,1.2455913039374624,1,1,0,-0.40045181819368725,0.7242918655636256,0.1126215664230116,0,0
1.0,1.2618135009003053,1,0.11879229672177415,0,2,0,0.30422334452459504,-1.6197398247959365,-0.24590654186585212,1,0
1.0,-0.9446462963326598,1,-1.5338462471945689,1,1,0,-1.8143157850063587,0.7242918655636256,0.22017999890967072,0,0
2.0,-0.8797504199434549,1,0.3441520981649118,0,1,0,-1.8143157850063587,0.7242918655636256,1.11650026963183,0,0
2.0,-1.2042298018894793,1,1.4709511053806001,0,1,1,-0.11602402299324702,0.8731192744753438,-0.5566309023828673,0,0
2.0,0.6128547370082567,1,0.11879229672177415,0,2,1,0.4076951536465633,-0.9686199108071692,-0.8434533890139583,0,0
2.0,-0.4903751616082258,1,-0.4070472399788804,1,1,0,-0.6831699007516626,0.7242918655636256,-0.36541591129547335,0,0
2.0,0.3532712314514373,1,0.11879229672177415,0,2,1,0.37363767780866497,0.20339593437261178,-0.998815569272466,0,0
1.0,1.2618135009003053,0,1.095351436308704,0,2,1,1.6150258332494898,0.16618908214468223,-0.7358949565272992,0,0
2.0,-1.0744380491110694,1,0.9451115686799456,1,1,0,-0.2430898665812292,0.7242918655636256,-0.5088271546110188,0,0
1.0,0.41816710784064215,1,0.11879229672177415,0,2,1,0.860769003899729,0.20339593437261178,0.44724780082595106,1,0
1.0,-0.7499586671650452,1,-1.1582465781226727,0,1,1,0.49229173519572045,0.7614987177915551,-0.4729743437821325,1,0
2.0,-1.0095421727218648,1,0.19391223053615336,1,1,0,0.3769887145878959,0.7242918655636256,0.32773843139632985,0,0
2.0,-1.1393339255002743,1,0.7948717010511871,0,1,1,0.4306053030555913,0.8731192744753438,0.4831006116548375,0,0
1.0,-0.4903751616082258,1,-1.1582465781226727,1,1,0,0.029233163110560383,0.7242918655636256,0.9372362154873981,0,0
2.0,0.8075423661758713,1,-1.3836063795658102,0,2,1,-1.8143157850063587,-1.6197398247959365,1.6303905581792013,1,0
2.0,2.1054598939599685,1,0.11879229672177415,0,2,1,0.9250541992564046,-1.6197398247959365,0.6743156027422315,1,0
1.0,-0.03610402688379184,1,0.26903216435053257,0,2,1,-0.12204221149472304,0.20339593437261178,-0.5207780915539809,1,0
2.0,1.5862928828463294,1,0.7197517672368079,0,2,1,-1.8143157850063587,0.20339593437261178,-1.4170983622761402,1,0
1.0,1.1320217481218955,1,1.3207112377518417,1,2,0,-0.5054965629467231,-1.9546014948473025,1.3316171346051482,0,0
1.0,-1.0744380491110694,1,1.771430840638117,0,1,1,0.49386467082678803,0.7242918655636256,-0.6880912087554507,0,0
2.0,0.41816710784064215,1,0.26903216435053257,1,2,0,-0.10337214943900767,-1.6197398247959365,-0.7239440195843371,0,0
1.0,-0.4903751616082258,1,0.5695118996080495,0,1,1,0.11697561592185271,0.7242918655636256,1.3674699454340347,0,0
2.0,-1.0744380491110694,1,0.26903216435053257,0,1,1,0.914795923401616,0.7242918655636256,1.0925983957459058,0,0
1.0,-0.9446462963326598,1,0.11879229672177415,1,1,0,1.0899388864957076,0.7242918655636256,0.5548062333126101,0,0
1.0,-1.0095421727218648,1,-1.3836063795658102,0,2,1,-1.8143157850063587,0.7987055700194847,1.1643040174036785,0,0
1.0,0.1585836022838227,1,0.11879229672177415,0,2,1,-1.8143157850063587,-1.6197398247959365,0.13652344030893585,0,0
1.0,0.5479588606190519,1,0.11879229672177415,0,3,1,0.5179374248326921,-1.6197398247959365,-0.9510118215006175,0,0
1.0,1.1320217481218955,1,0.11879229672177415,1,2,0,-1.8143157850063587,-1.6197398247959365,1.0447946479740573,0,0
1.0,-0.9446462963326598,1,-1.008006710493914,0,1,1,-0.22811278383323777,0.7242918655636256,0.13652344030893585,0,0
1.0,2.170355770349173,1,0.5695118996080495,0,2,1,0.2536158503076376,0.7987055700194847,0.3994440530541026,0,0
2.0,-0.8148545435542501,1,0.419272031979291,1,1,0,0.46432083636499666,0.7242918655636256,-1.02271744315839,0,0
2.0,-1.0095421727218648,1,0.11879229672177415,0,1,1,1.6138632286526138,0.20339593437261178,0.6384627919133451,0,0
2.0,-1.0744380491110694,1,0.7948717010511871,1,1,0,0.7518945028275721,0.7242918655636256,-1.5605096055916858,0,0
2.0,1.1969176245111004,1,0.11879229672177415,0,2,1,1.7102226331819286,-1.6197398247959365,1.1045493326888678,0,0
1.0,-1.0744380491110694,1,-1.3836063795658102,1,1,0,-0.3493656044368397,0.7242918655636256,1.403322756262921,0,0
2.0,0.41816710784064215,1,0.11879229672177415,1,2,0,1.7805944055457787,-1.6197398247959365,1.690145242894012,0,0
2.0,-0.8797504199434549,1,0.11879229672177415,1,1,0,0.4729377880830192,0.7242918655636256,1.1523530804607165,0,0
1.0,0.5479588606190519,1,0.7197517672368079,1,2,0,0.2700290916752995,0.20339593437261178,1.4630774409777316,0,0
1.0,-0.8797504199434549,1,0.11879229672177415,1,1,0,1.3472848334395058,0.7242918655636256,-0.16224998326511725,0,0
1.0,1.9756681411815586,1,0.11879229672177415,0,3,1,0.5936435006410323,-1.6197398247959365,-0.17420092020807937,0,0
1.0,-1.2042298018894793,1,-1.3836063795658102,0,1,1,0.2895882043050965,0.8731192744753438,-0.12639717243623086,0,0
1.0,0.483062984229847,1,0.11879229672177415,0,2,1,0.9755933049676634,-1.6197398247959365,0.7818740352288905,1,0
1.0,-0.9446462963326598,1,-0.932886776679535,0,1,1,1.7384670860354468,0.7056884394496608,-0.05469155077845812,0,0
1.0,-1.0744380491110694,1,-1.3836063795658102,1,1,0,1.029825389986646,0.7242918655636256,0.02896500782227674,0,0
1.0,0.22347947867302756,1,0.11879229672177415,0,2,1,1.022165877348404,-1.6197398247959365,-0.7956496412421098,0,0
2.0,-0.6201669143866355,1,1.6211909730093585,0,2,1,-1.8143157850063587,0.7987055700194847,-1.5366077317057616,0,0
1.0,-1.0744380491110694,1,-1.5338462471945689,1,1,0,-0.3344569101945469,0.7242918655636256,-0.05469155077845812,0,0
1.0,-0.8797504199434549,1,0.7948717010511871,0,1,1,0.24677699973777853,0.7242918655636256,1.690145242894012,0,0
1.0,0.3532712314514373,1,-1.3836063795658102,0,2,1,0.5859155994970916,-1.6197398247959365,-1.3214908667324432,0,0
1.0,-1.1393339255002743,1,-1.7592060486377064,1,1,0,-0.20191998615067738,0.7242918655636256,-0.30566122658066275,0,0
2.0,1.1320217481218955,1,0.11879229672177415,1,2,0,0.5160909351788301,-1.6197398247959365,1.702096179836974,0,0
2.0,0.937334118954281,1,0.11879229672177415,0,2,1,1.2065412887118054,-1.6197398247959365,-0.7478458934702613,0,0
2.0,0.8724382425650761,1,0.7948717010511871,0,2,1,0.7902604545244817,0.7428952916775904,-0.35346497435251123,0,0
2.0,0.02879184950541301,1,0.11879229672177415,0,2,1,0.9487166222281171,-1.6197398247959365,1.5347830626355043,0,0
2.0,-0.5552710379974307,1,0.4943919657936703,0,1,1,-1.8143157850063587,0.7242918655636256,-0.711993082641375,0,0
2.0,0.8075423661758713,1,0.11879229672177415,0,2,1,1.993419435279794,0.16618908214468223,-0.998815569272466,1,0
2.0,-1.0095421727218648,1,1.2455913039374624,0,1,1,0.613612944305021,0.7242918655636256,1.3555190084910724,0,0
1.0,-0.7499586671650452,1,-1.3836063795658102,1,1,0,1.8544539917002572,0.7242918655636256,-0.819551515128034,0,0
1.0,0.02879184950541301,1,-1.3836063795658102,1,2,0,0.5536362248073566,0.7242918655636256,-0.042740613835496,0,0
1.0,0.5479588606190519,1,0.11879229672177415,0,2,1,-0.31489779756474984,-2.0290151993031618,0.005063133936352494,0,0
2.0,-0.16589577966220156,1,0.7197517672368079,0,2,1,0.15014404118566937,0.8173089961334494,1.2838133868332997,0,0
1.0,-0.6850627907758404,1,-1.7592060486377064,1,1,0,-0.27735250793622335,0.7242918655636256,1.5586849365214286,0,0
1.0,0.1585836022838227,1,1.4709511053806001,0,2,0,-0.32303602974288215,-1.6197398247959365,1.200156828232565,0,0
1.0,0.41816710784064215,1,-1.3836063795658102,1,2,0,0.2240720158458463,0.20339593437261178,-0.8434533890139583,0,0
1.0,1.9107722647923537,1,0.11879229672177415,0,2,1,-0.07088760923217692,0.20339593437261178,-1.3334418036754054,1,0
1.0,0.6128547370082567,1,1.095351436308704,0,2,0,-1.8143157850063587,-1.6197398247959365,-0.11444623549326874,0,0
1.0,-1.2042298018894793,1,-1.7592060486377064,0,1,1,-0.33507240674583416,0.8731192744753438,-0.31761216352362487,0,0
1.0,0.6777506133974616,1,1.3958311715662208,1,2,1,-1.8143157850063587,0.7987055700194847,0.24408187279559498,0,0
2.0,-1.0744380491110694,1,-1.3836063795658102,0,1,1,-0.058577678206430533,0.8731192744753438,1.7140471167799363,0,0
1.0,-0.8148545435542501,1,0.7948717010511871,0,1,1,-0.42623428484205605,0.7242918655636256,0.626511854970383,0,0
2.0,1.32670937728951,1,-1.5338462471945689,1,2,0,-0.43252602736632645,0.20339593437261178,0.38749311611114046,0,0
1.0,-0.8797504199434549,1,0.6446318334224287,1,1,0,0.8005187303792703,0.7242918655636256,-1.2736871189605947,0,0
2.0,-1.1393339255002743,1,-1.3836063795658102,0,1,1,1.7548803274031084,0.8731192744753438,1.1762549543466407,0,0
1.0,0.7426464897866664,1,-0.8577668428651557,0,2,0,-1.8143157850063587,-1.8429809381635138,0.3635912422252162,0,0
1.0,0.41816710784064215,1,0.11879229672177415,0,2,1,0.7374645281251694,0.20339593437261178,0.02896500782227674,1,0
2.0,2.429939275905993,1,0.11879229672177415,0,2,0,1.115311022109885,-1.2848781547445705,-1.3095399297894812,0,0
1.0,-1.2042298018894793,1,-1.3836063795658102,0,1,1,0.38252818354948176,0.8731192744753438,1.3316171346051482,0,0
2.0,-0.03610402688379184,1,-1.3836063795658102,0,2,1,-0.20362969879314216,0.20339593437261178,1.4272246301488452,1,0
2.0,-0.8148545435542501,1,-1.7592060486377064,1,1,0,-0.16081849422582417,0.7242918655636256,-0.8673552628998825,0,0
2.0,-1.0744380491110694,1,0.19391223053615336,1,1,0,0.2913663054532599,0.7242918655636256,0.6145609180274209,0,0
1.0,-0.9446462963326598,1,-1.1582465781226727,1,1,0,-0.19685923672898165,0.7242918655636256,-0.5446799654399052,0,0
1.0,0.483062984229847,1,-1.7592060486377064,0,2,1,-1.8143157850063587,-1.6197398247959365,0.005063133936352494,0,0
1.0,-1.2042298018894793,1,0.7197517672368079,0,1,1,-0.08367625979781346,0.8731192744753438,1.4152736932058831,0,0
1.0,-0.7499586671650452,1,-1.008006710493914,0,1,1,-0.04852456786873765,0.7242918655636256,-1.1302758756450493,0,0
1.0,1.1969176245111004,1,0.11879229672177415,1,2,0,1.1384947255417073,-1.6197398247959365,-0.4490724698962082,0,0
1.0,0.1585836022838227,1,0.11879229672177415,1,2,0,-1.8143157850063587,-1.6197398247959365,-1.6561171011353828,0,0
2.0,1.7809805120139441,1,0.11879229672177415,0,2,1,1.950129511172586,-1.6197398247959365,0.43529686388298894,1,0
1.0,1.6511887592355343,1,-0.932886776679535,0,3,1,0.7731633280998339,-1.6197398247959365,1.7140471167799363,0,0
1.0,-1.0744380491110694,1,1.771430840638117,1,1,0,0.17989304116455648,0.7242918655636256,-1.1302758756450493,0,0
2.0,0.3532712314514373,1,0.11879229672177415,0,2,1,1.6294558079518926,-1.6197398247959365,0.38749311611114046,1,1
1.0,0.8724382425650761,1,0.11879229672177415,1,2,0,1.3998072058160238,-1.6197398247959365,-1.6680680380783448,0,0
1.0,-0.42547928521902095,1,0.11879229672177415,0,1,1,0.5993197466140154,-1.6197398247959365,-0.7358949565272992,0,0
1.0,-0.3605834088298161,1,0.11879229672177415,0,2,1,-0.5072062755891878,0.20339593437261178,-0.018838739949571755,0,0
1.0,-0.1009999032729967,1,-1.984565850080844,0,2,1,-1.8143157850063587,-1.6197398247959365,0.5906590441414966,0,0
2.0,2.559731028684402,1,0.11879229672177415,1,2,0,0.8192571809406842,-1.8615843642774788,-1.5366077317057616,0,0
1.0,-0.3605834088298161,1,-0.932886776679535,0,2,0,-1.8143157850063587,0.7987055700194847,1.1404021435177543,0,0
2.0,0.3532712314514373,1,1.771430840638117,1,2,0,0.3008039192396655,-0.9128096324652749,1.3316171346051482,0,0
2.0,-0.9446462963326598,1,0.11879229672177415,1,1,0,1.890563122709113,0.7242918655636256,1.2718624498903377,0,0
1.0,-1.0744380491110694,1,-1.8343259824520857,1,1,1,0.41487594674491535,0.7242918655636256,-0.05469155077845812,0,0
1.0,-1.1393339255002743,1,-1.3836063795658102,0,1,1,0.2017773629881056,0.7242918655636256,-0.7597968304132234,0,0
2.0,-0.6201669143866355,1,0.7948717010511871,0,1,0,-1.8143157850063587,0.8731192744753438,1.2838133868332997,0,0
1.0,-0.9446462963326598,1,1.095351436308704,1,1,0,-0.08012005750148672,0.7242918655636256,0.9491871524303603,0,0
1.0,-1.0095421727218648,1,-1.5338462471945689,0,1,1,0.062264811362979865,0.8731192744753438,0.38749311611114046,1,0
2.0,-0.8797504199434549,1,0.19391223053615336,1,1,0,0.15287958141361302,0.7242918655636256,-0.7000421456984128,0,0
1.0,-0.7499586671650452,1,0.11879229672177415,1,1,0,0.045509627466825055,0.7242918655636256,1.032843711031095,0,0
2.0,1.0671258717326906,1,1.4709511053806001,0,2,0,-0.2461673493376658,0.20339593437261178,-0.8554043259569204,0,0
1.0,-1.1393339255002743,1,0.4943919657936703,1,1,0,2.096959632907461,0.7242918655636256,1.4272246301488452,0,0
1.0,-1.0744380491110694,1,-0.0314475709069843,1,1,0,-0.24944999761119818,0.8731192744753438,-0.22200466797992785,0,0
1.0,-0.9446462963326598,1,-1.8343259824520857,0,1,1,0.45077991223667563,0.7242918655636256,0.22017999890967072,0,0
1.0,0.3532712314514373,1,0.7197517672368079,0,2,1,-1.8143157850063587,0.20339593437261178,1.3196661976621862,0,0
2.0,-0.9446462963326598,1,1.4709511053806001,0,1,1,0.15971843198347213,0.7242918655636256,-1.5724605425346478,0,0
1.0,-1.0095421727218648,1,-0.18168743853574273,1,1,0,-1.8143157850063587,0.7242918655636256,1.4869793148636559,0,0
1.0,-0.23079165605140642,1,-1.008006710493914,0,2,1,-0.4196005997892927,0.20339593437261178,-1.2378343081317085,0,0
1.0,0.41816710784064215,1,0.11879229672177415,0,2,1,0.9709428865801593,-1.6197398247959365,-1.3453927406183674,0,0
1.0,-1.0744380491110694,1,-1.7592060486377064,1,1,0,-0.47991926181545,0.7242918655636256,-0.4610234068391703,0,0
1.0,0.28837535506223244,1,0.11879229672177415,0,2,1,-1.8143157850063587,0.8173089961334494,0.1604253141948601,0,0
1.0,1.1320217481218955,1,-1.7592060486377064,1,2,0,-1.8143157850063587,-1.6197398247959365,0.2799346836244813,0,0
2.0,0.8075423661758713,1,0.11879229672177415,0,2,1,0.19186102966180993,-1.6197398247959365,0.8177268460577769,0,0
2.0,-1.0744380491110694,1,0.7197517672368079,1,1,0,0.7516893373104763,0.7242918655636256,-1.19003056035986,0,0
1.0,0.7426464897866664,1,0.11879229672177415,0,2,1,0.4978995926630049,0.20339593437261178,-0.07859342466438238,0,0
1.0,1.9107722647923537,1,-1.984565850080844,0,2,1,-1.8143157850063587,0.16618908214468223,-1.0824721278732008,0,0
2.0,0.6128547370082567,1,0.11879229672177415,0,2,1,1.0497948336506346,-1.6197398247959365,0.925285278544436,1,0
1.0,-1.0744380491110694,1,-1.7592060486377064,0,1,1,0.7940902108436028,0.7242918655636256,-0.532729028496943,0,0
1.0,0.41816710784064215,1,-1.1582465781226727,0,2,1,-0.12128993793203853,0.20339593437261178,-0.5685818393258295,1,0
2.0,-1.0744380491110694,1,1.4709511053806001,1,1,0,-0.25437397002149675,-1.6197398247959365,-1.6680680380783448,0,0
1.0,0.5479588606190519,1,-1.3836063795658102,1,2,0,-1.8143157850063587,-1.9732049209612674,1.4630774409777316,0,0
2.0,0.483062984229847,1,0.19391223053615336,1,2,0,-1.8143157850063587,0.20339593437261178,1.4630774409777316,0,0
1.0,-1.0095421727218648,1,-1.2333665119370518,1,1,0,-0.39566462279478587,0.7242918655636256,1.4272246301488452,0,0
1.0,-0.6201669143866355,1,0.6446318334224287,1,1,0,-1.8143157850063587,0.7242918655636256,-0.6522383979265644,0,0
2.0,2.300147523127583,1,0.9451115686799456,0,2,1,-0.26572646196746286,0.20339593437261178,-1.0585702539872766,0,0
1.0,2.3650433995167877,1,1.4709511053806001,0,2,1,-1.8143157850063587,-1.8987912165054082,0.10067062948004948,0,0
2.0,-0.9446462963326598,1,-1.1582465781226727,1,1,0,-0.37275447338575785,0.7242918655636256,-1.4888039839339129,0,0
2.0,-0.6201669143866355,1,0.7948717010511871,1,1,0,-1.8143157850063587,0.7242918655636256,-0.35346497435251123,0,0
